label,BH,JC_count,JC_maxtime(min),TSG_JCday,TSG_JRtmmean,TSG_JRtmentropy,TSG_JRtmstd,TSG_JRmaxtime(min),TSG_CRtmmean,TSG_CRtmentropy,TSG_CRtmstd,breakfast_time_entropy,breakfast_time_mean,breakfast_time_mode,breakfast_time_range,breakfast_time_25_percentile,breakfast_time_max,breakfast_time_median,breakfast_time_std,dinner_time_entropy,dinner_time_mean,dinner_time_mode,dinner_time_range,dinner_time_25_percentile,dinner_time_max,dinner_time_median,dinner_time_std,lunch_time_entropy,lunch_time_mean,lunch_time_mode,lunch_time_range,lunch_time_25_percentile,lunch_time_max,lunch_time_median,lunch_time_std
0,CS0055918,0.0680851063829787,0.0352496727878475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7679465776293823,0.7679465776293823,0.0,0.7679465776293823,0.7679465776293823,0.7679465776293823,0.0,0.5815941458775754,0.8263859045981952,0.8148443735035914,0.365,0.8012769353551477,0.8112391930835735,0.8148443735035914,0.2558493377044912,0.3584001517814887,0.735372494496582,0.6955161626694474,0.2228412256267409,0.7163712200208551,0.7789363920750783,0.7247132429614181,0.1677078843395516
1,CS0055920,0.0553191489361702,0.1163338357196684,0.5714285714285714,0.53725782414307,0.8819460154636393,0.529647684395395,0.5871040723981901,0.6410635155096012,0.8317752344842261,0.5017236547756074,0.6173880648234538,0.8882451144063634,0.8363939899833055,0.4674329501915709,0.8426544240400667,0.988313856427379,0.8906510851419032,0.2188592000805431,0.691889605272903,0.8541749800478851,0.86512370311253,0.5375,0.8276137270550679,0.850864553314121,0.8523543495610535,0.251937925650434,0.7763366788568112,0.7518434381051691,0.7059436913451512,0.8690807799442897,0.7082898852971846,0.9509906152241918,0.7528675703858185,0.3208603814818395
0,CS0055921,0.0617021276595744,0.1361450442232182,0.0634920634920634,0.8383010432190761,0.4722155301976997,0.1456310218155757,0.1900452488687782,0.9025110782865584,0.4496250788956531,0.2049536578027385,0.4500066351773388,0.7958563417661916,0.7946577629382304,0.4521072796934866,0.7829716193656093,0.959933222036728,0.7913188647746243,0.1324694457760402,0.585530181966802,0.8536865852662272,0.8387869114126097,0.5225,0.8375897845171588,0.8494236311239193,0.8531524341580208,0.2218324110294677,0.5734067090572234,0.764350725421285,0.7653806047966631,0.5431754874651811,0.7301876955161627,0.8446298227320125,0.7711157455683003,0.2257488100134327
1,CS0055922,0.0340425531914893,0.0931761392932217,0.0555555555555555,0.0,0.0,0.0,0.0,0.621861152141802,0.44349507758998,0.4740348676815306,0.6512296143141253,0.860570085945712,0.8564273789649416,0.5708812260536399,0.8163606010016694,0.989983305509182,0.8564273789649416,0.2495391028854141,0.5490591024366076,0.8492760232584654,0.8515562649640862,0.475,0.8208300079808459,0.8659942363112392,0.8332003192338387,0.3545813118180218,0.916956518330434,0.8144189549299039,0.6923879040667362,0.947075208913649,0.7142857142857143,0.9906152241918664,0.7632950990615224,0.6516489241929267
0,CS0055923,0.1148936170212766,0.0854866537103875,0.0238095238095238,0.0,0.0,0.0,0.0,0.6875923190546529,0.2919196368717666,0.6010478407672797,0.0,0.8414023372287145,0.8013355592654424,0.1839080459770115,0.8213689482470785,0.8814691151919867,0.8414023372287145,0.2296650717703349,0.5633416744363771,0.8332153774337815,0.8100558659217877,0.425,0.8132482043096568,0.8386167146974063,0.830806065442937,0.1912700013559584,0.4545618376340101,0.7453239051094891,0.7299270072992701,0.6963788300835655,0.7299270072992701,0.9040667361835244,0.7382690302398331,0.1717940140661201
0,CS0055924,0.0404255319148936,0.1656090112243683,0.1587301587301587,0.0,0.0,0.0,0.0,0.7245199409158051,0.6548266523772268,0.4532370630006074,0.6971477855772864,0.8513783134492448,0.8213689482470785,0.524904214559387,0.8013355592654424,0.979966611018364,0.8247078464106845,0.2776418100973402,0.6362430131788431,0.918023159511512,0.953711093375898,0.49,0.900438946528332,0.8847262247838616,0.9349561053471668,0.2872112872223263,0.7850135159564191,0.7852665153652703,0.8248175182481752,0.8885793871866295,0.708029197080292,0.9989572471324296,0.7935349322210636,0.4107423957142218
1,CS0055927,0.0872340425531914,0.0646789354697973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877498606970289,0.8333681135225376,0.7896494156928213,0.4636015325670498,0.7858931552587646,0.9782971619365608,0.7888146911519198,0.3456053318636367,0.2082515522671252,0.8313311210988364,0.8220271348762969,0.255,0.821827613727055,0.8025936599423631,0.825219473264166,0.1075986589657903,0.3428798752481066,0.7429085248825015,0.7309697601668405,0.3342618384401114,0.7309697601668405,0.8175182481751825,0.7361835245046924,0.12617150774772
0,CS0055928,0.0851063829787234,0.0213530718280252,0.5793650793650794,0.4642324888226528,0.5409822942473879,0.5024366369681269,0.5531674208144797,0.5369276218611522,0.9124633467947114,0.61302980578751,0.7438196255326637,0.8486080789920523,0.7779632721202003,0.5708812260536399,0.7796327212020033,0.9849749582637728,0.8247078464106845,0.3080163678235834,0.5895569269501657,0.9150327872898856,0.9233838786911412,0.57,0.9066241021548284,0.8832853025936599,0.922585794094174,0.2513261078181077,0.6131821473885756,0.8038899215668496,0.8258602711157456,0.8105849582172702,0.7888425443169969,0.9290928050052136,0.8102189781021898,0.2256272708074706
1,CS0055929,0.0382978723404255,0.035566969420537,0.1428571428571428,0.6646795827123696,0.6043240485238796,0.4553196786239231,0.3834841628959276,0.7267355982274741,0.4117183268005938,0.654196941140968,0.4016029964295714,0.7865013117099928,0.7762938230383973,0.4904214559386973,0.7595993322203672,0.9365609348914858,0.7746243739565943,0.1798902262353994,0.4363675384913786,0.8333998403830806,0.8491620111731844,0.32,0.8174381484437351,0.7881844380403458,0.843974461292897,0.1717068811868106,0.6113726753095835,0.7699213195563561,0.7340980187695516,0.8133704735376045,0.7330552659019812,0.9874869655891554,0.7382690302398331,0.398408585810048
1,CS0055930,0.0446808510638297,0.0212192123111093,0.6031746031746031,0.6199701937406855,0.8887559782228995,0.5846510588768847,0.7839366515837104,0.6816838995568686,0.839550246414095,0.5515437672614496,0.4383154981533159,0.7467847647313424,0.7378964941569283,0.7126436781609196,0.7328881469115192,0.9782971619365608,0.7429048414023373,0.1726057422110588,0.7198916396486924,0.8428805349918816,0.7980845969672785,0.615,0.8114525139664804,0.872478386167147,0.8363926576217079,0.2712576659882022,0.6619021411145248,0.7520730920105267,0.7445255474452555,0.8495821727019499,0.7184567257559958,0.9645464025026068,0.7497393117831074,0.2618741601901715
